link,content,sentiment,location,username,display_name,created_at,like_count,reply_count,repost_count,post_id,search_term,collected_at,user_post_number
https://bsky.app/profile/funnybuffisa.bsky.social/post/3mao5xdl4522g,"eh esse ai o nosso time galera 
um cara fodao com braços enormes 
a pessoa mais linda que eu ja vi em toda a minha vida 
vi do arcane 
qifrey do witch hat atelier
uma diva",,,funnybuffisa.bsky.social,diario jolly do circus viajando no passado presente e futuro,2025-12-23T16:24:33.276Z,1,0,0,3mao5xdl4522g,EU AI,2025-12-23T17:41:01.062665,1
https://bsky.app/profile/luismiguelcouto00.bsky.social/post/3mao5uoqosk2r,"Eu nada de nada. Até em mensagens é raro, mas isso aí já é a tragédia de vivência humana solitária. Mas nos emails agradeço muito não ser chateado por malta que nem conheço.",,Entre-Douro-e-Minho,luismiguelcouto00.bsky.social,Luís,2025-12-23T16:23:04.331Z,0,0,0,3mao5uoqosk2r,EU AI,2025-12-23T17:41:01.278594,1
https://bsky.app/profile/somniateen.bsky.social/post/3mao5tyqrg22e,"eu não estava preparada pra o quão difícil pode ser descrever coreografias, passos de dança, balé e etc em um livro. quase lançando ""e ai a apresentação foi belíssimaaaaaa""",,,somniateen.bsky.social,Yále 🐺 escritora e leitora crítica,2025-12-23T16:22:41.263Z,0,0,0,3mao5tyqrg22e,EU AI,2025-12-23T17:41:01.492530,1
https://bsky.app/profile/lwtdwaekki.bsky.social/post/3mao5tna6ik2g,Ai eu fico de saco cheio pra gente burra nossa,,,lwtdwaekki.bsky.social,Taci 🌟 Vai ver o SKZ!!!!,2025-12-23T16:22:29.186Z,0,0,0,3mao5tna6ik2g,EU AI,2025-12-23T17:41:01.713000,1
https://bsky.app/profile/zeldapistola.bsky.social/post/3mao5qtaac22d,"as vezes eu acho que eu grito pouco

aí o que eu falo com voz ""normal"" fica parecendo que é só uma coisa normal não uma coisa critica

aí claro que tudo é minha culpa né, não podia ser diferente",,,zeldapistola.bsky.social,Zelda Pistola 🍜🕹️,2025-12-23T16:20:54.817Z,0,0,0,3mao5qtaac22d,EU AI,2025-12-23T17:41:01.927930,1
https://bsky.app/profile/sexotron3000.bsky.social/post/3mao5o3whvk2c,ai amiga eu acho que vc é a mais pigzona do grupo,,,sexotron3000.bsky.social,Derick,2025-12-23T16:19:23.270Z,0,0,0,3mao5o3whvk2c,EU AI,2025-12-23T17:41:02.143860,1
https://bsky.app/profile/baylay.bsky.social/post/3mao5l5brwk2q,"J'en ai jamais eu un encore 😩

(+ Je veux bien faire un trade pour un Symbios)",,,baylay.bsky.social,Baylay,2025-12-23T16:17:44.027Z,0,0,0,3mao5l5brwk2q,EU AI,2025-12-23T17:41:02.363788,1
https://bsky.app/profile/erlag.bsky.social/post/3mao5km4bx22c,"Tinha feito essa lista aqui e pode cancelar já, porque Deus tocou minha mente e falou ""vamo ser realista"". Aí agora eu coloquei bem menos e ficou 49 livros ao todo (físicos e ebooks e séries que quero ler).",,,erlag.bsky.social,Eli,2025-12-23T16:17:26.020Z,0,0,0,3mao5km4bx22c,EU AI,2025-12-23T17:41:02.579716,1
https://bsky.app/profile/juliadidit.bsky.social/post/3mao5cgqv2222,"ontem voltando pra casa sentou uma moça do meu lado no metro que o celular dela acendeu a lanterna. ai começa que demorou muito pra perceber que a lanterna tava acessa, mas ai quando percebeu ela simplesmente não sabia onde desligar. eu senti MUITO o desespero dela, entrando nas configurações",,,juliadidit.bsky.social,🦇 Julha 🦇,2025-12-23T16:12:51.969Z,3,1,0,3mao5cgqv2222,EU AI,2025-12-23T17:41:03.007576,1
https://bsky.app/profile/nontequiero.bsky.social/post/3mao5ad43m22m,"Tô cansada de me envolver com pessoas imaturas emocionalmente.

Como eu me envolvo com homens, não tem muito como escapar disso.

Aí entendi que a questão é, beleza é imaturo emocionalmente, mas ele consegue reconhecer e a partir daí sinalizar que tá disposto a ser diferente ou nem isso?",,,nontequiero.bsky.social,furikake furiosa,2025-12-23T16:11:41.032Z,0,1,0,3mao5ad43m22m,EU AI,2025-12-23T17:41:03.227502,1
https://bsky.app/profile/tatianaleite.bsky.social/post/3mao56lzdfk2q,Eu subi no elevador com o vizinho pensionista bolsominion antivax e fura isolamento. Aí eu de havaianas voltando da hidro. Obviamente olhei para os pés dele: ele estava de havaianas também. 😂,,,tatianaleite.bsky.social,Tati Leite🧩🌻,2025-12-23T16:10:43.270Z,0,0,0,3mao56lzdfk2q,EU AI,2025-12-23T17:41:03.447432,1
https://bsky.app/profile/gabidoimo.bsky.social/post/3mao54vm2p22e,"Tá aí um negócio que acho muito útil, agora não dá pra eu comprar, mas futuramente sim",,,gabidoimo.bsky.social,Gabriele,2025-12-23T16:09:46.213Z,0,0,0,3mao54vm2p22e,EU AI,2025-12-23T17:41:03.663361,1
https://bsky.app/profile/angra.bsky.social/post/3mao53ycxfc2x,Nao ironicamente eu lembrei do seu perfil  . olha ai o branding funcionando !,,,angra.bsky.social,Nelio mudanças ⛟,2025-12-23T16:09:15.505Z,1,1,0,3mao53ycxfc2x,EU AI,2025-12-23T17:41:03.877291,1
https://bsky.app/profile/xjokix.bsky.social/post/3mao53rrjak22,Eu vou soltando por aí que son típicas de Coruña 🐸,,,xjokix.bsky.social,☾ Maestro Joki's ☽,2025-12-23T16:09:08.643Z,0,0,0,3mao53rrjak22,EU AI,2025-12-23T17:41:04.101767,1
https://bsky.app/profile/zecosmic.bsky.social/post/3mao4z6hsj22e,"Ai mas eu conto mesmo assim, pra mim os protas do arco foram Jerenise, Magali e Titi
Cebônica foi uma trama resolvida rápido e o Cascão foi alívio cômico, mas outros foram importantes pra trama",,,zecosmic.bsky.social,Zé Cosmic,2025-12-23T16:07:41.293Z,1,0,0,3mao4z6hsj22e,EU AI,2025-12-23T17:41:04.541623,1
https://bsky.app/profile/raiocosmico.bsky.social/post/3mao4qwphos23,"aí ELES inventaram a merda e estão ME cobrando fazer algo que eu nao queria nem aceitei nem fiz parte da decisão. 

eu queria tanto ser a filha da puta.",,,raiocosmico.bsky.social,pereirão,2025-12-23T16:03:04.719Z,0,0,0,3mao4qwphos23,EU AI,2025-12-23T17:41:04.760551,1
https://bsky.app/profile/judemotta.bsky.social/post/3mao4qnpjt22e,aí nem amanhã nem quinta eu trabalho 🥰,,,judemotta.bsky.social,bolão da mega no fixado da miauzinha 🪻 ᓚᘏᗢ 🚂🍉,2025-12-23T16:02:55.284Z,9,1,0,3mao4qnpjt22e,EU AI,2025-12-23T17:41:04.973123,1
https://bsky.app/profile/satanette.bsky.social/post/3mao4mo6znk2q,"Ahahahahah eu acabei de falar isso agora. Eu tava brincando por causa do surrealismo do prêmio... aí rola aquelas ideias malucas

No final das contas todo mundo vai fazer as coisas mais normais possíveis",,,satanette.bsky.social,café com satanás,2025-12-23T16:00:41.574Z,1,1,0,3mao4mo6znk2q,EU AI,2025-12-23T17:41:05.189053,1
https://bsky.app/profile/behorizon.org/post/3mao4lb3l7s2y,"- Advanced forward-looking projects, including 𝗘𝘂𝗿𝗼𝗛𝘂𝗯𝟰𝗦𝗶𝗻𝗼 for enhanced EU-China understanding, 𝗜𝗡𝗡𝗢𝗩𝗔𝗗𝗘 for innovative digital democracy tools, 𝗜𝗠𝗠𝗨𝗡𝗘 𝟮 𝗜𝗡𝗙𝗢𝗗𝗘𝗠𝗜𝗖 for countering disinformation, and 𝗞𝗧𝟰𝗗 exploring ethical AI applications in policy and security.",,,behorizon.org,Beyond the Horizon,2025-12-23T15:59:46.651Z,0,1,0,3mao4lb3l7s2y,EU AI,2025-12-23T17:41:05.412979,1
https://bsky.app/profile/waleska.neocities.org/post/3mao4ktskn22z,"eu já sabia desse tumor tem coisa de sei lá, 20 anos, e minha mãe operou diversas vezes. dessa vez pra não ficar resíduo, minha mãe vai se submeter à radio. até aí, nada de errado apesar da chateação do tratamento.

porém minha mãe tem uma família crente intragável (pra dizer o mínimo).",,,waleska.neocities.org,wilma schoen,2025-12-23T15:59:40.349Z,2,1,0,3mao4ktskn22z,EU AI,2025-12-23T17:41:05.630907,1
https://bsky.app/profile/yagho.bsky.social/post/3mao4i3ozzk23,ai eu posto uma foto minha e 5 likes... eh mt dificil namorar um puto gostoso e ser apenas....normal,,,yagho.bsky.social,cachorrinho preso no bloco de concreto 🇵🇸,2025-12-23T15:58:07.958Z,4,2,0,3mao4i3ozzk23,EU AI,2025-12-23T17:41:05.845837,1
https://bsky.app/profile/lyontothepast.bsky.social/post/3mao4hmmwc22z,"Ahhh, aí é fogo mesmo. Aqui eu consegui pegar com frete gratis, mesmo morando no litoral",,,lyontothepast.bsky.social,LyonToThePast,2025-12-23T15:57:52.161Z,0,0,0,3mao4hmmwc22z,EU AI,2025-12-23T17:41:06.062765,1
https://bsky.app/profile/limaozinho.bsky.social/post/3mao4doyg222w,"Hmmmm, eu acho que seria pedir demais você encontrar pães de queijo aí pra fazer na airfryer né?",,,limaozinho.bsky.social,Sir. Little Lemon 🍋🍋‍🟩,2025-12-23T15:55:40.416Z,1,1,0,3mao4doyg222w,EU AI,2025-12-23T17:41:06.274695,1
https://bsky.app/profile/pinkpalaceceh.bsky.social/post/3mao4dnp6pc2y,Boa sorte aí no probowl Ja'marr kkkkkkkkkkk porque eu não vou me fazer esse favor,,,pinkpalaceceh.bsky.social,🧡 Pink Palace está tão LN1 WDC/ 5-10🐅,2025-12-23T15:55:39.066Z,0,0,0,3mao4dnp6pc2y,EU AI,2025-12-23T17:41:06.492530,1
https://bsky.app/profile/loaricardo.bsky.social/post/3mao4cclefs2l,"Ai tava olhando sobre o capítulo 1161, e vários thumbnails com o Garp e eu vendo a Mel fazendo react e tudo o que ela fala é do Ray e a Shakky e eu tipo ""siiim! É isso que eu to interessado!""",,,loaricardo.bsky.social,Loa_Ricardo,2025-12-23T15:54:53.851Z,0,0,0,3mao4cclefs2l,EU AI,2025-12-23T17:41:06.716456,1
https://bsky.app/profile/kvrasv.bsky.social/post/3mao4cbuqrk2e,as vezes eu to de boa aí lembro do que aquele fdp fez e fico AAAAAAGHAAAAAAAAAA,,,kvrasv.bsky.social,capiroto de coleira 🐀,2025-12-23T15:54:53.110Z,1,1,0,3mao4cbuqrk2e,EU AI,2025-12-23T17:41:06.937056,1
https://bsky.app/profile/alexjungle.bsky.social/post/3mao4awuzdk2e,"@monnett.social is a new social media platform fully based in EU, not affiliated with US big tech no BS no tracking, no ads, no AI, no censorship and it looks very good, join here: monnett.social/get-app/ It is a new platform but already has people on it. Im alexjungle there",,,alexjungle.bsky.social,,2025-12-23T15:54:08.030Z,6,0,2,3mao4awuzdk2e,EU AI,2025-12-23T17:41:07.166981,1
https://bsky.app/profile/pamesuaminica.bsky.social/post/3mao477z7s22r,Manda uma foto aí pra eu ver se não é belo mesmo,,,pamesuaminica.bsky.social,Pam e sua Mini Cã,2025-12-23T15:53:10.496Z,0,1,0,3mao477z7s22r,EU AI,2025-12-23T17:41:07.616833,1
https://bsky.app/profile/comradsig.bsky.social/post/3mao46u4bec22,"Isso vai acabar no primeiro problema de lifecycle.

EU se fosse esse robô aí, envolvia tudo num bloco unsafe e mandava um email pro Bill Gates falando que tá pronto",,,comradsig.bsky.social,Teenager Boomer,2025-12-23T15:52:58.013Z,1,0,0,3mao46u4bec22,EU AI,2025-12-23T17:41:07.920736,1
https://bsky.app/profile/catradorastan.bsky.social/post/3mao46mdghs2m,Ai credo as que eu conheço são todas de letras/professora de arte e até às ecobag têm um padrão kkkk,,,catradorastan.bsky.social,Léia ⚢,2025-12-23T15:52:49.859Z,0,1,0,3mao46mdghs2m,EU AI,2025-12-23T17:41:08.139662,1
https://bsky.app/profile/viktor.bsky.social/post/3mao46ikwys2g,Por um segundo eu achei que isso era um meme de Dance Dance Revolution. Matava muita aula pra jogar DDR 5th mix (o maioral). Morreria fácil aí.,,,viktor.bsky.social,Victor,2025-12-23T15:52:45.911Z,2,0,0,3mao46ikwys2g,EU AI,2025-12-23T17:41:08.359374,1
https://bsky.app/profile/julimdc.bsky.social/post/3mao42e6rf22u,"Eu arranjei uma garrafildes com canudo e ai eu sei que tenho de tomar 3 dela, carrego pra todo canto e fico bebericando",,,julimdc.bsky.social,Juli MdC,2025-12-23T15:50:27.100Z,0,0,0,3mao42e6rf22u,EU AI,2025-12-23T17:41:08.575303,1
https://bsky.app/profile/jianiyaz.bsky.social/post/3mao3znlpos2k,"ASSISTE! E aí me diz o que achou, que eu tô adorando.",,,jianiyaz.bsky.social,Niyaz,2025-12-23T15:50:03.407Z,0,0,0,3mao3znlpos2k,EU AI,2025-12-23T17:41:08.804228,1
https://bsky.app/profile/everimore.bsky.social/post/3mao3zk6x7s2i,"eu geralmente faço pudim prestígio, se vc tb gosta de coco fica aí uma sugestão",,,everimore.bsky.social,ramona,2025-12-23T15:49:59.843Z,0,1,0,3mao3zk6x7s2i,EU AI,2025-12-23T17:41:09.017157,1
https://bsky.app/profile/trupi.bsky.social/post/3mao3xa7zz22j,Ai verdade! Eu esqueço que o pocket tem uma card pool própria,,,trupi.bsky.social,Trupi,2025-12-23T15:48:42.285Z,0,0,0,3mao3xa7zz22j,EU AI,2025-12-23T17:41:09.231087,1
https://bsky.app/profile/nadapresta.bsky.social/post/3mao3undebc2d,"eu amo ser low profile porque nunca aparece nenhum desses chatos que todo mundo que eu sigo comenta aí eu passo e penso valeu bolha por
mais um refresco e aí quando é um chato do mal eu bloqueio antes mesmo de aparecer pra mim 🙌",,,nadapresta.bsky.social,nadapresta sabor natal 🎄,2025-12-23T15:47:15.361Z,0,0,0,3mao3undebc2d,EU AI,2025-12-23T17:41:09.473009,1
https://bsky.app/profile/marx-80.bsky.social/post/3mao3tqoyzk25,Ai eu AMO esse viadão Kkkkkkkk Anne realmente cumpriu sua meta de parir um boiola,,,marx-80.bsky.social,Carlos Marx de Lioncourt (Ex Miss Bumbum),2025-12-23T15:46:45.335Z,0,0,0,3mao3tqoyzk25,EU AI,2025-12-23T17:41:09.700933,1
https://bsky.app/profile/hijirimasa.bsky.social/post/3mao3qroj4s2l,"Amigo, eu tinha tirado 2 na média pq tinha sido péssimo na prova (o professor tbm é muito ruim, o que complica ainda mais)... Só que aí eu fiz as atividades complementares e consegui tirar 5 na média, que é o mínimo para aprovação.",,,hijirimasa.bsky.social,Rob,2025-12-23T15:45:05.704Z,0,0,0,3mao3qroj4s2l,EU AI,2025-12-23T17:41:09.917863,1
https://bsky.app/profile/dangoyoshi.bsky.social/post/3mao3qoj7w22c,Às vezes eu quero falar uma coisa mas aí não sei como expressar o que eu to sentindo em palavras e aí eu desisto,,,dangoyoshi.bsky.social,Dango Yoshio 🏳️‍🌈,2025-12-23T15:45:02.385Z,0,0,0,3mao3qoj7w22c,EU AI,2025-12-23T17:41:10.129793,1
https://bsky.app/profile/opequenojohnny.bsky.social/post/3mao3n74qgs2b,"Eu avisei todos os dias, durante duas semanas, que eu ia ter recesso até o dia 05/01, aí, agora, todo dia vem um no meu WhatsApp perguntar até quando é meu recesso ou me pedir algo.

Imagina se eu não avisava? 🙃",,,opequenojohnny.bsky.social,"Lésbicas, gays e proteção de dados",2025-12-23T15:43:05.583Z,0,0,0,3mao3n74qgs2b,EU AI,2025-12-23T17:41:10.563305,1
https://bsky.app/profile/sasoxichomoshi.bsky.social/post/3mao3jmx6es24,eu queria deixar aqui minha nota de REPÚDIO contra meu utero pq PASSEI ANOS comemorando natal mentruada ai esse bosta passou 2025 inteiro mandando menstruação na metade do mes me dando esperanças só pra em DEZEMBRO ATRASAR DUAS SEMANAS QUE É PRA LEMBRAR Q EU SO UMA MISERAVEL E SA FODA EU,,,sasoxichomoshi.bsky.social,saso | jurídico hunter,2025-12-23T15:41:05.863Z,1,2,0,3mao3jmx6es24,EU AI,2025-12-23T17:41:10.786230,1
https://bsky.app/profile/vepo.dev/post/3mao3hvnv6s27,"É assim mesmo. Eu não posso falar nada que meu apartamento tá todo fechado também. Tem condensadora que suporta muitos pontos hoje, mas essas aí deve ser central.",,,vepo.dev,Victor Osório ,2025-12-23T15:40:07.888Z,3,1,0,3mao3hvnv6s27,EU AI,2025-12-23T17:41:11.006679,1
https://bsky.app/profile/ministradopostit.bsky.social/post/3mao3hoiq6k2h,"puts aí não pode né mulher hahahah eu tenho 3 marmitas favoritas: essa q falei, a de frango em tiras c legumes e mix de quinoa e a de carne moída c legumes e purê de mandioquinha! Mas a de grão de bico >>>>>>>",,,ministradopostit.bsky.social,Ministra do Post-it 📝📌,2025-12-23T15:40:00.362Z,1,1,0,3mao3hoiq6k2h,EU AI,2025-12-23T17:41:11.229605,1
https://bsky.app/profile/santansocial666.bsky.social/post/3mao3gulov22l,AI QUE ODIO EU KKKKKKKKKKKKK,,,santansocial666.bsky.social,Kivya,2025-12-23T15:39:33.212Z,0,0,0,3mao3gulov22l,EU AI,2025-12-23T17:41:11.451530,1
https://bsky.app/profile/rxckyhorror.bsky.social/post/3mao3c2xuak2g,"ontem fui numa loja de roupas que eu gosto e vi que tinha uns chaveiros lá, e ai tinha um chaveiro simplão custando SESSENTA REAIS ??????????? juro",,,rxckyhorror.bsky.social,brigs ✨,2025-12-23T15:36:52.129Z,0,1,0,3mao3c2xuak2g,EU AI,2025-12-23T17:41:11.670460,1
https://bsky.app/profile/pommer.bsky.social/post/3mao372bxec2w,"rola fácil, se eu tivesse as ferramentas e as tralhas, era capaz de fazer.
Mas aí acho que talvez não sejam esses caras.",,,pommer.bsky.social,Bruno Pommer ,2025-12-23T15:35:10.750Z,0,1,0,3mao372bxec2w,EU AI,2025-12-23T17:41:11.894387,1
https://bsky.app/profile/thamblage.bsky.social/post/3mao35stmtc25,"Nossa, eu mandava foto de cara amassada, descabelado, tomando café da manhã e não tava nem aí. Bem, pensando aqui, eu posto foto assim até no feed.",,Palmas,thamblage.bsky.social,Thiago Ambrósio Lage (吕希文）,2025-12-23T15:34:29.386Z,0,1,0,3mao35stmtc25,EU AI,2025-12-23T17:41:12.107316,1
https://bsky.app/profile/diegafm.bsky.social/post/3mao35putms2h,"""ai n sei que boneco de neve"" ""aí n sei quê no frio do inverno"" eu estou DERRETENDO no meu quarto é VERÃO no Brasil PORRA de cantar pra boneco de neve",,recife,diegafm.bsky.social,diega,2025-12-23T15:34:26.279Z,2,0,0,3mao35putms2h,EU AI,2025-12-23T17:41:12.326246,1
https://bsky.app/profile/summonsattan.bsky.social/post/3mao2zgwxvk22,pois aí que tá porque eu trabalharei mas meus advogados NÃO,,,summonsattan.bsky.social,Dan,2025-12-23T15:32:02.695Z,0,0,0,3mao2zgwxvk22,EU AI,2025-12-23T17:41:12.538175,1
https://bsky.app/profile/ozigurate.bsky.social/post/3mao2xvmozc2b,"fui encomendar o bolo de aniversário da Maíra 
mandei zap pro lugar 11 da manhã 
pedi o cardápio, escolhi o bolo, mandei o endereço, pedi a chave Pix

quem disse que eu consegui?",,,ozigurate.bsky.social,Frater Abstru,2025-12-23T15:31:10.944Z,6,1,0,3mao2xvmozc2b,EU AI,2025-12-23T17:41:12.750105,1
https://bsky.app/profile/marinao.bsky.social/post/3mao2vnwgys27,"Minha mãe sempre deixou os panos de prato dela impecáveis e eu mesma nunca liguei, na minha casa compro só os baratinho e lavo bem mais ou menos sem deixar ele branquinho de novo. Pois ela vê fica irritada me xinga aí falo pra ela lavar ela pega e lava kkkkkkkk",,,marinao.bsky.social,mari,2025-12-23T15:29:55.799Z,4,1,0,3mao2vnwgys27,EU AI,2025-12-23T17:41:12.970573,1
https://bsky.app/profile/carolmoriconi.bsky.social/post/3mao2vikovs2i,Tô no jogo base ainda pois até hoje não joguei tudo aí se der eu pego as dlcs depois!! Tenho PoE2 para jogar também 😋,,,carolmoriconi.bsky.social,Mysta,2025-12-23T15:29:50.171Z,1,1,0,3mao2vikovs2i,EU AI,2025-12-23T17:41:13.184504,1
https://bsky.app/profile/gi-kpngrs.bsky.social/post/3mao2rzzkgk2i,"Ai, eu leio e já faço essa cara 🙄",,,gi-kpngrs.bsky.social,Gisele Souza,2025-12-23T15:27:54.267Z,1,1,0,3mao2rzzkgk2i,EU AI,2025-12-23T17:41:13.406430,1
https://bsky.app/profile/ratinhonaweb.bsky.social/post/3mao2rpywo22r,eu fico doente eu fico suicida pq nao consigo ocupar a cabeça direito só com videos/série/assistir qlqr coisa e aí eu lembro das bostas,,,ratinhonaweb.bsky.social,ratinho 🎄,2025-12-23T15:27:43.761Z,0,1,0,3mao2rpywo22r,EU AI,2025-12-23T17:41:13.623359,1
https://bsky.app/profile/lieoc.bsky.social/post/3mao2nsv2nc2y,"calma abaixe as armasss, eu não gosto nem desgosto, mas acho meio superestimado, agr ser prato de ceia aí já é demais pra mim",,,lieoc.bsky.social,calma não se sinta ofendida otaria,2025-12-23T15:25:32.562Z,0,0,0,3mao2nsv2nc2y,EU AI,2025-12-23T17:41:13.840288,1
https://bsky.app/profile/qgparkjimin.bsky.social/post/3mao2napai22t,"eles disseram: ‘ei, vai sair agora, é o segundo single’, e eu fiquei tipo ‘ah’. Eu não fazia ideia. Aí abri o ranking coreano e estava em segundo lugar. 

Então foi meio chocante, aconteceu muito rápido. Sim, tenho muito orgulho de como essa música se saiu.”",,,qgparkjimin.bsky.social,QG PARK JIMIN 🎄,2025-12-23T15:25:13.472Z,0,0,0,3mao2napai22t,EU AI,2025-12-23T17:41:14.053217,1
https://bsky.app/profile/tubazef.com/post/3mao2iyxz3c25,"Eu concordo, mas acho que podia abrir uma exceção aí pq acaba atrapalhando todo mundo.... e eu fico com pena, sempre acabo fazendo papel de tradutor",,,tubazef.com,Tuba Zef ,2025-12-23T15:22:51.178Z,0,0,0,3mao2iyxz3c25,EU AI,2025-12-23T17:41:14.273147,1
https://bsky.app/profile/clarissas.bsky.social/post/3mao2hup4nc2j,"Às vezes eu acho que sou chata por não aceitar as coisas e brigar pelo que me incomoda. O que inevitavelmente traz mts problemas na vida. 

Ai eu lembro de 2 coisas: 

1) a única vez que eu aceitei coisas que ultrapassavam os meus limites me tornei alguém que eu não queria e traumas foram criados.",,,clarissas.bsky.social,clarissinha do bluesky,2025-12-23T15:22:13.138Z,2,1,0,3mao2hup4nc2j,EU AI,2025-12-23T17:41:14.486082,1
https://bsky.app/profile/asiul.bsky.social/post/3mao2ehnfqk2j,"Que nem time de futebol

Se o adversário simula lesão pra fazer cera, eu fico puto. Mas se é o meu time aí é bem legal!! 😄",,,asiul.bsky.social,Luis A.,2025-12-23T15:20:18.787Z,1,1,0,3mao2ehnfqk2j,EU AI,2025-12-23T17:41:14.705016,1
https://bsky.app/profile/corralicacorra1.bsky.social/post/3mao2eg4tzs2t,"Fui nadar, fui à academia e ao mercado. Aconteceu uma coisa TÃO desagradável no mercado q acabou com meu humor. Estava numa fila única de caixa rápida e aí chegou uma mulher e foi direto ao caixa. Eu disse: “é fila única”. Achei q ela não tivesse visto. Ela se virou e começou a gritar+",,,corralicacorra1.bsky.social,Lica,2025-12-23T15:20:17.196Z,3,1,0,3mao2eg4tzs2t,EU AI,2025-12-23T17:41:14.919497,1
https://bsky.app/profile/marydengosa.bsky.social/post/3mao2dz62ls2g,"A gente foi perguntar se Carnaval a empresa abria, aí a crente veio dizer que não era pra gente pensar em festa em folia e sim no nosso trabalho , eu não fico por baixo e falei "" Se a pessoa pensar somente em trabalho ela vive para o trabalho. Todos nós precisamos. Aí foi qnd minha amg falou tbm que",,,marydengosa.bsky.social,Mary Renaissance,2025-12-23T15:20:03.603Z,0,0,0,3mao2dz62ls2g,EU AI,2025-12-23T17:41:15.136427,1
https://bsky.app/profile/imunizante.bsky.social/post/3mao2dfn6is2k,"dito e feito ai como eu tenho o molho aqui, eu sou uma pessoa bem extrovertida e social",,,imunizante.bsky.social,jurídico carla zambelli,2025-12-23T15:19:43.127Z,1,0,0,3mao2dfn6is2k,EU AI,2025-12-23T17:41:15.353355,1
https://bsky.app/profile/gustavosvaz.bsky.social/post/3mao2cczyss23,"Eu acho legal que muita gente que curte cinema muitas vezes tem um certo probleminha em entender o que ficção, aí ficam esperando um documentário",,,gustavosvaz.bsky.social,Gustavo Vaz,2025-12-23T15:19:06.846Z,1,0,0,3mao2cczyss23,EU AI,2025-12-23T17:41:15.566287,1
https://bsky.app/profile/ohobitinho.bsky.social/post/3mao24wzbh22n,Eu achei ótimo visto que quero parar por aí mesmo,,Salvador,ohobitinho.bsky.social,escrivitinho | 📘 QQA NA AMAZON,2025-12-23T15:16:06.469Z,1,0,0,3mao24wzbh22n,EU AI,2025-12-23T17:41:15.784214,1
https://bsky.app/profile/janszibjs.bsky.social/post/3mao24eagv22a,"Estresse climático o nome. Eu que tenho dor de cabeça constante no verão, e que desperta todas as minhas alergias também, acredito e levo a sério isso aí.",,,janszibjs.bsky.social,Miss Andrya,2025-12-23T15:15:46.780Z,2,0,0,3mao24eagv22a,EU AI,2025-12-23T17:41:16.002142,1
https://bsky.app/profile/leandrocaetanoaoki.bsky.social/post/3mao23bh7tk25,"Sei lá, mas o único ambiente temático que eu gosto é quando tem festa de Exu no Terreiro e o tema é Festa de Exu. Aí tá todo mundo vestido de Exu, até os Exus.
Laroyê!",,,leandrocaetanoaoki.bsky.social,Leandro Caetano,2025-12-23T15:15:10.303Z,0,0,0,3mao23bh7tk25,EU AI,2025-12-23T17:41:16.219072,1
https://bsky.app/profile/veudestrelas.bsky.social/post/3mao222fims2b,"Eu tenho a impressão também que a maior parte do fandom de yuri infelizmente é o caso da pessoa que reclama que todo mundo se afasta, mas ai vc olha mais de perto e vê que o problema não tava em quem se afastou.",,,veudestrelas.bsky.social,kah ★,2025-12-23T15:14:29.352Z,3,1,0,3mao222fims2b,EU AI,2025-12-23T17:41:16.436394,1
https://bsky.app/profile/micasra.lesbian.cat/post/3manzwmok222u,Cara eu tinha acabado de ver o desenho mas ai vc apagou antes de eu responder....................... Estou no aguardo,,,micasra.lesbian.cat,DABTEDANTEFANTEDANTEDANTEDANTEDNATEDANTEDANTEDANTEDANTE,2025-12-23T15:12:34.303Z,1,1,0,3manzwmok222u,EU AI,2025-12-23T17:41:16.652324,1
https://bsky.app/profile/opinioso.bsky.social/post/3manztx3za223,"Eu entendo a revolta da galera com o inquérito absurdo lá contra os Garotos Podres, mas vão com calma aí no “Papai Noel não existe”, galera.

Muita gente aqui no Bluesky passa o ano na expectativa de receber um presente do homem do saco vermelho na noite do Natal, não cabe a nós destruir esse sonho.",,,opinioso.bsky.social,Janot Botequeiro,2025-12-23T15:11:04.567Z,10,1,0,3manztx3za223,EU AI,2025-12-23T17:41:16.972219,1
https://bsky.app/profile/w41t3r.bsky.social/post/3manzrdivpk26,"eu fico pistola quanto não consigo fazer o dueto mas aí faço o quarteto com certa faciludade

joguei term.ooo #1451 *4/6 🔥 8

🟨⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩",,,w41t3r.bsky.social,Waltinho Maldição,2025-12-23T15:09:36.887Z,0,0,0,3manzrdivpk26,EU AI,2025-12-23T17:41:17.185149,1
https://bsky.app/profile/elmiguel.bsky.social/post/3manzq63wy22n,"Pera aí, então tudo foi um sonho? Eu não estou em 2025, mas em 2018????",,,elmiguel.bsky.social,Miguel...,2025-12-23T15:08:57.689Z,1,0,0,3manzq63wy22n,EU AI,2025-12-23T17:41:17.400079,1
https://bsky.app/profile/savcavalcante.bsky.social/post/3manzpsb5v22g,"HAHAHA tem seu charme, o foda eh quando vem acompanhado da miopia aí fode tudo

Pra enxergar as luzinhas nice eu preciso ver desfocado 10 grais 👎",,Rocinha/RJ - ele/dele,savcavalcante.bsky.social,savin dos louvadeus 🦗,2025-12-23T15:08:45.277Z,0,0,0,3manzpsb5v22g,EU AI,2025-12-23T17:41:17.618008,1
